,Molecule ChEMBL ID,Canonical_Smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
1763,CHEMBL255438,Nc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1/C=N/OCc1ccccc1,7.638272163982407,467.186986544,8,2,4.890200000000004,True
1764,CHEMBL430031,CC(C)CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,7.494850021680094,433.20263660800003,8,2,4.346000000000003,True
1765,CHEMBL255291,CO/N=C/c1c(N)ncnc1NCc1ccc(F)c(Cl)c1,5.949620243738542,309.079265936,6,2,2.4437000000000006,True
1766,CHEMBL4099682,COc1ccc(Nc2nc(C)nc3c(Cc4ccccc4)cn(C)c23)cc1,8.585026652029182,358.179361324,5,1,4.619720000000003,True
1767,CHEMBL2029434,C=CC(=O)Nc1cccc(N2C(=O)N(C(C)C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,9.42021640338319,556.2910370120001,8,2,4.587200000000004,True
1768,CHEMBL343352,Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,6.698970004336019,270.067224032,4,2,3.609000000000001,True
1769,CHEMBL325156,CCN(CC)C(C)/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OC,5.320000083770781,495.18373100400004,6,2,5.876180000000006,True
1770,CHEMBL111688,COc1cc2ncc(C#N)c(Nc3ccc(F)c(C(F)(F)F)c3)c2cc1OC,6.799998134593398,391.094389536,5,1,5.025180000000002,True
1771,CHEMBL540082,O=[N+]([O-])c1cccc2c1sc1c(Nc3cccc(Br)c3)ncnc12,6.801342913045577,399.9629586280001,6,1,5.258800000000002,True
1772,CHEMBL1784637,CNC(=O)c1ncc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(CCO)CC4)c(C(F)(F)F)c3)ccc2C)n1C,6.133122185662501,582.256623576,7,3,2.868920000000001,True
1773,CHEMBL22978,CN1CCC(O)(c2nc(-c3ccc(F)cc3)c(-c3ccncc3)o2)CC1,6.098541678603888,353.15395509999996,5,1,3.4559000000000024,True
1774,CHEMBL116423,Cc1cc(C=C(C#N)C#N)cc(O)c1O,4.2076083105017466,200.058577496,4,2,1.836780000000001,True
1775,CHEMBL1173324,NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccccc1F,4.873868592738016,454.910270804,2,1,4.745400000000003,True
1776,CHEMBL1172980,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Cl)cc1,5.135488918941608,382.981751424,2,1,5.041500000000003,True
1777,CHEMBL151593,Nc1cccc2c1sc1c(Nc3cccc(Br)c3)ncnc12,8.568636235841012,369.9887794520001,5,2,4.932800000000001,True
1778,CHEMBL472545,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1-c1nnc(CCN2CCOCC2)o1,7.522878745280337,507.178565372,10,2,3.959500000000003,True
1779,CHEMBL461114,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)Nc1ccccc1,7.119186407719209,445.13055255999996,6,3,5.287100000000003,True
1780,CHEMBL461113,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)OCCN1CCOCC1,6.823908740944319,483.1673319919999,9,2,3.5238000000000023,True
1781,CHEMBL516487,COC(=O)c1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1,7.267606240177031,384.098918084,7,2,3.8214000000000015,True
1782,CHEMBL512391,Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)O,7.3872161432802645,370.08326801999993,6,3,3.7330000000000023,True
1783,CHEMBL202424,CCCCC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,7.823908740944319,397.1105660640001,5,2,4.693000000000003,True
1784,CHEMBL4062178,Cc1cc(Nc2ncc3c(n2)N([C@H]2CCN(C(=O)CO)C2)C(=O)N(c2ccccc2Cl)C3)ccc1N1CCN(C)CC1,8.154901959985743,590.25206466,8,2,3.473620000000002,True
1785,CHEMBL4070404,CCC(=O)N1CC[C@H](N2C(=O)N(c3cccc(F)c3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,7.446116973356125,572.3023506440001,7,1,4.377020000000004,True
1786,CHEMBL4095071,CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)C1,5.958607314841775,588.2972652640001,8,1,4.077200000000003,True
1788,CHEMBL4096988,CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5C[C@H]6CN(C)C[C@H]6C5)c(C)c4)nc32)C1,6.665546248849069,628.3285653920001,8,1,4.631620000000004,True
1789,CHEMBL1645476,NC1CCN(Cc2ccn3ncnc(Nc4ccc(F)c(Cl)c4)c23)CC1,8.0,374.14220054,6,2,3.1885000000000003,True
1790,CHEMBL1645475,NC1CCN(Cc2ccn3ncnc(Nc4cc(Cl)cc(Cl)c4)c23)CC1,6.886056647693163,390.11265,6,2,3.7028000000000016,True
1791,CHEMBL326596,COc1ccc2c(NCc3ccccc3)ncnc2c1,7.236572006437063,265.1215121,4,1,3.2505000000000015,True
1792,CHEMBL4074248,NCCn1c(-c2ccccc2)nc2cc(Cl)ccc2c1=O,6.542118103266008,299.08253974799993,4,1,2.675600000000001,True
1793,CHEMBL2447950,CCOc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OCC,9.42021640338319,343.10875449599996,5,1,4.824200000000004,True
1795,CHEMBL328977,O=C(C#CCN1CCSCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.022276394711152,481.05719336000004,6,2,4.126600000000002,True
1796,CHEMBL4641096,CCC(=O)Nc1cc(Nc2nccc(-c3cn(CCCO)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,6.771343041891065,545.3114381080001,9,3,4.579200000000004,True
1798,CHEMBL94062,O=C(C#CCO)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.698970004336019,396.022187756,5,3,3.070100000000001,True
1799,CHEMBL310827,Cc1c[nH]c2ccc(Nc3ncnc4cc(-c5ccccc5)sc34)cc12,8.301029995663981,356.109567512,4,2,5.891620000000003,True
1800,CHEMBL81375,Cc1cc2cc(Nc3ccnc4cc(-c5ccc(CN(C)CCO)cc5)sc34)ccc2[nH]1,6.853871964321762,442.182732452,5,3,5.9207200000000055,True
1801,CHEMBL2048795,O=C1Cc2cccc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)c2N1,8.55284196865778,435.109817116,7,3,4.107500000000001,True
1802,CHEMBL1958026,O=C1CSC(N2N=C(c3ccc(F)cc3)CC2c2ccc(F)cc2)=N1,4.771599641296995,357.07473947600005,4,0,3.745300000000003,True
1803,CHEMBL1958035,Cc1ccc(C2CC(c3ccc(Cl)cc3)=NN2C2=NC(=O)CS2)cc1,5.175874166083451,369.070260812,4,0,4.428920000000004,True
1804,CHEMBL1958037,O=C1CSC(N2N=C(c3ccc(Br)cc3)CC2c2ccccc2)=N1,5.494850021680094,399.00409516800005,4,0,4.229600000000003,True
1806,CHEMBL50415,O=C(Nc1ccccc1)c1cc2cc(O)c(O)cc2cn1,5.251811972993799,280.084792244,4,3,2.8983000000000017,True
1807,CHEMBL2070190,O=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)c1cccc2c1OCCO2,5.787812395596042,476.04840250399997,6,2,5.159400000000003,True
1808,CHEMBL2070191,Clc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCO5)cc23)c1,6.2441251443275085,404.10400346399996,6,2,5.367600000000002,True
1809,CHEMBL4435885,COc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1OCCCN1CCNCCNCC1,7.549750891680639,532.1597645200001,8,3,3.5473000000000017,True
1810,CHEMBL4448107,C=CC(=O)Nc1cc(Nc2ncc(F)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC)cc1N(C)CCN(C)C,8.698970004336019,585.253351852,10,3,4.415900000000003,True
1811,CHEMBL4514393,CC(C)=CC[C@@H](OC(=O)/C=C\C(=O)c1ccc(C)cc1Cl)C1=CC(=O)c2c(O)ccc(O)c2C1=O,6.9775716288145135,494.11323075599995,7,2,5.072220000000006,True
1813,CHEMBL4592472,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1S(=O)(=O)CCN(C)C,6.709965388637482,534.20492444,9,2,3.8473000000000024,True
1814,CHEMBL488271,CNC(=N)SCCCn1c(=O)c2c(c1=O)n1c3ccccc3cc1c1cccc3ccn2c31,5.00436480540245,455.141595912,7,2,3.8887700000000027,True
1815,CHEMBL3612570,COCCn1c(=O)oc2cc3ncnc(Nc4cccc(C(C)=O)c4)c3cc21,6.251811972993799,378.13280505599994,8,1,3.130300000000002,True
1816,CHEMBL6246,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,6.161150909262744,302.006267152,8,4,1.3127999999999997,True
1817,CHEMBL4208811,C=CC(=O)N[C@H]1CCN(c2nc(Nc3ccc(N4CCN(C)CC4)cc3)c3ncn(C(C)C)c3n2)C1,7.721246399047171,489.2964567400001,9,2,2.783500000000001,True
1818,CHEMBL4218154,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3CC)c3ncn(C(C)C)c3n2)C[C@H]1F,8.154901959985743,441.24008473600003,9,2,2.2756,True
1819,CHEMBL4166210,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3-n3cccn3)n2)c(OC)cc1N1CCN(C)CC1,6.845576026885353,525.2600712320001,10,3,4.034400000000002,True
1820,CHEMBL2047245,CC(C)c1ccc(Nc2nc(N)nc3c2-c2ccccc2C3)cc1,4.370590400897281,316.16879664,4,2,4.4970000000000026,True
1822,CHEMBL337035,CNC(=S)N(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,4.903089986991944,539.199110788,6,2,4.570700000000003,True
1823,CHEMBL1744347,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCN(C)CC1,7.1249387366083,459.18373100400004,7,1,4.190800000000004,True
1824,CHEMBL4531109,O=C1Nc2ccccc2N/C1=C\C(=O)c1cccc2ccccc12,6.431798275933005,314.105527688,3,2,3.970600000000002,True
1825,CHEMBL4516586,C=CC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OCCN4CCOCC4)cc23)cc1,8.366531544420413,449.206304344,8,2,3.217500000000001,True
1826,CHEMBL1172602,COc1cc(OC)cc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C(C)=O)c1,4.593971055036385,392.069447796,4,0,4.708200000000004,True
1827,CHEMBL1173023,CC(=O)N1N=C(c2ccc(C)c(C)c2)CC1c1ccc(Br)cc1,4.685922008220787,370.068075328,2,0,4.763540000000004,True
1828,CHEMBL1172917,NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(Br)cc1,5.164309428507575,426.93123584399996,2,1,5.1506000000000025,True
1829,CHEMBL410253,Cc1cccc(Nc2ncnc3ccncc23)c1NCCCN1CCN(C)CC1,8.250031916490597,391.24844392800003,7,2,3.126220000000001,True
1830,CHEMBL417420,Brc1cccc(Nc2ncnc3cnc(NCCCN4CCOCC4)nc23)c1,8.53003079050004,443.106920424,8,2,3.0601000000000003,True
1831,CHEMBL2087359,Brc1cccc(Nc2ncnc3cc4c(cc23)OCCCSCCCO4)c1,8.096910013008056,445.04595997999996,6,1,5.420500000000003,True
1832,CHEMBL197525,COc1ccc(Nc2ncnc3cccc(OC4CCN(C)CC4)c23)cc1Cl,5.7447274948966935,398.150953656,6,1,4.5084000000000035,True
1836,CHEMBL1645462,Cc1c(NC(=O)OC[C@@H]2COCCN2)cn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,7.494850021680094,530.219014944,10,3,3.8553200000000016,True
1838,CHEMBL540292,CN(C)CC(CSc1ccccc1)C(=O)c1ccc(OCc2ccccc2)cc1,5.136677139879544,405.176250104,4,0,5.418400000000005,True
1839,CHEMBL176815,COc1cccc(-c2cn(-c3cccc(CO)c3)c3ncnc(N)c23)c1,6.096910013008056,346.14297581600005,6,2,3.1706000000000003,True
1840,CHEMBL372692,CCc1c(CC(=O)O)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,5.795880017344075,426.18042394400004,7,2,4.060400000000002,True
1841,CHEMBL412367,CCc1c(NC(=O)OCCn2ccnc2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,7.3979400086720375,521.2287711040001,10,2,4.878500000000004,True
1842,CHEMBL383030,COC(=O)c1c(OCCCN(C)C)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O,4.866461091629782,457.15253745599995,7,0,4.478500000000004,True
1843,CHEMBL206347,COc1ccc2c(c1)Oc1ncnc(Nc3ccc(F)c(Cl)c3)c1NC2,6.0,372.078931588,6,2,4.739100000000001,True
1844,CHEMBL204965,Fc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,5.823908740944319,386.017851324,5,2,4.839600000000003,True
1845,CHEMBL380972,COc1cc2c(cc1OC)Oc1ncnc(Nc3cccc(Br)c3)c1NC2,6.327902142064282,428.0484025040001,7,2,4.7177000000000024,True
1846,CHEMBL204715,COc1ccc2c(c1)Oc1ncnc(Nc3cccc(Br)c3)c1NC2,5.721246399047171,398.03783782000005,6,2,4.709100000000001,True
1847,CHEMBL382073,CCN(CC)CCC#CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,8.744727494896694,439.157516256,5,2,4.839700000000004,True
1848,CHEMBL515664,COC[C@H]1CCCN1/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,7.508638306165727,474.22918570400003,9,2,3.784200000000002,True
1849,CHEMBL2064399,C[C@H](Nc1ncnc2cc3oc(=O)n(CCCN4CCOCC4)c3cc12)c1ccccc1,5.431798275933005,433.211389724,8,1,3.4331000000000023,True
1850,CHEMBL3221561,CCOC(=O)Nc1cc(Nc2ncnc3cc(OC)c(OC)cc23)ccc1Cl,6.045757490560675,402.10948276799996,7,2,4.612400000000004,True
1851,CHEMBL479,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,5.530619864150075,370.153740832,4,0,5.885600000000005,True
1852,CHEMBL592141,COc1cccc(/C=N/NC2=NC(=O)CS2)c1,4.505149978319906,249.057197592,5,1,1.2480999999999998,True
1853,CHEMBL592210,Cc1cc(C)c(O)c(CN(Cc2ccc(F)cc2)C(=O)Nc2ccccc2)c1,4.56304266933055,378.174356196,2,2,5.382440000000004,True
1854,CHEMBL592426,O=C(Nc1ccccc1)N(Cc1ccc(F)cc1)Cc1cccc(Cl)c1O,5.703334809738469,384.10408371599993,2,2,5.419000000000003,True
1855,CHEMBL367625,CCn1cnc2c(Nc3cccc(Cl)c3)nc(N[C@@H]3CCCC[C@@H]3N)nc21,5.698970004336019,385.17817144800006,7,3,3.9250000000000007,True
1856,CHEMBL4284911,COc1cccc(Nc2cc(Nc3ccc(S(N)(=O)=O)cc3)ncn2)c1,5.910448117113546,371.10521040400005,7,3,2.6198000000000006,True
1857,CHEMBL4280395,COc1ccc(OC)c(Nc2cc(Nc3ccc(F)cc3)ncn2)c1,6.681936665037238,340.1335540040001,6,2,4.1201000000000025,True
1858,CHEMBL4283970,O=C(O)CCCC(=O)Nc1cc(N2CCOCC2)ncn1,7.958607314841775,294.13280505600005,6,2,0.5065999999999997,True
1859,CHEMBL93284,O=[N+]([O-])c1ccc2c(Nc3cccc(I)c3)ncnc2c1,6.267606240177031,391.9770235280001,5,1,3.8862000000000014,True
1860,CHEMBL57251,COc1ccc(NC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c(OC)c1,5.769551078621726,340.105921612,6,3,2.660680000000001,True
1863,CHEMBL1204305,COc1cc2ncnc(Nc3cccc(I)c3)c2cc1OC,8.978810700930062,407.01307468799996,5,1,3.9952000000000023,True
1864,CHEMBL422540,c1ccc(-c2c(SSc3[nH]c4ccccc4c3-c3ccccc3)[nH]c3ccccc23)cc1,4.0,448.10679064000004,2,2,8.7826,True
1865,CHEMBL4282506,N#CCC(=O)N/N=C1\C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc21,6.862329462763245,377.07938958,7,2,-0.6064199999999997,True
1867,CHEMBL257411,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)N1CCOCC1,6.436518914605589,515.1739586599999,10,1,3.854000000000002,True
1868,CHEMBL437584,COc1ccccc1Cc1nc2ccc(-c3nn([C@H]4CC[C@H](N5CCOCC5)CC4)c4ncnc(N)c34)cc2[nH]1,7.236572006437063,538.2804723280001,9,2,4.367100000000002,True
1869,CHEMBL3263366,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3cccc4ccccc34)C2)cc1C,5.8794260687941495,399.140533292,4,0,5.237140000000005,True
1870,CHEMBL459,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,5.281664421091493,211.084457896,4,4,0.4423000000000001,True
1871,CHEMBL3221550,CCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,5.151810883008601,382.16410518399994,7,2,4.349100000000003,True
1872,CHEMBL4165894,COc1cc2ncnc(N3CCc4ccccc43)c2cc1NC(=O)/C=C/CN1CCCC1,8.522878745280337,429.21647510400004,6,1,3.9231000000000025,True
1873,CHEMBL118109,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3s2)c1O,4.721246399047171,397.05548334,7,2,3.695080000000002,True
1874,CHEMBL309392,C[C@@H](NC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1)C(=O)N[C@H](C)C(=O)NCCN,4.769551078621726,533.158033824,9,4,0.39960000000000206,True
1875,CHEMBL428777,C[C@@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)C,7.657577319177793,477.156767308,7,1,4.856300000000003,True
1876,CHEMBL4441037,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3c(-c4ccc(F)cc4)nc(SC)n3C)ccn2)c1,6.954677021213342,489.16347422800004,7,2,5.8868000000000045,True
1878,CHEMBL544067,C=C(CN1CCOCC1)C(=O)c1ccc(OCc2ccccc2)cc1,5.958607314841775,337.167793596,4,0,3.336700000000002,True
1879,CHEMBL300791,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCN(C)CC1,8.0,445.16808094000004,7,1,3.8007000000000026,True
1880,CHEMBL545006,O=C(CCN1CCCCC1)c1ccc(OCc2ccccc2)cc1,5.7447274948966935,323.18852904000005,3,0,4.324300000000004,True
1881,CHEMBL272477,OCN(CO)c1c(Br)cccc1Nc1ncnc2ccncc12,7.849857838151442,375.03308678800005,7,3,2.2368999999999994,True
1882,CHEMBL53156,CNc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,8.500038134403809,329.02760748400004,5,2,3.5726000000000013,True
1883,CHEMBL1990583,Nc1ncnn2ccc(C(=O)Nc3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,5.679853713888946,405.134950972,6,4,3.3469000000000015,True
1884,CHEMBL1944925,O=C(NNC(=O)c1ncc(Cc2ccsc2)s1)Nc1ccccc1,4.388276691992658,358.05581768800005,5,3,3.2619000000000016,True
1885,CHEMBL93461,CC(=O)Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,7.389978975335855,356.0272731360001,4,2,4.094300000000002,True
1886,CHEMBL53831,Nc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,8.819874124835946,316.00720638800004,6,2,2.5081000000000007,True
1887,CHEMBL407591,COc1ccc(Nc2ncnc3ccncc23)c(N)c1,6.17000191130262,267.112010036,6,2,2.3591999999999995,True
1888,CHEMBL4079829,Nc1nc(N)c2c(n1)[nH]c1cccc(Sc3ccc(Cl)cc3)c12,5.080921907623926,341.050194064,5,3,4.080100000000001,True
1889,CHEMBL4063301,O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1CCCCC1,8.15720360482442,380.140388972,4,2,5.545600000000003,True
1890,CHEMBL544770,CN(C)CCC(=O)c1ccc(OCc2ccccc2)cc1,5.823908740944319,283.15722891200005,3,0,3.400000000000002,True
1892,CHEMBL1928708,Oc1ccc(CNc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,6.060480747381382,420.0585732640001,5,3,5.4536000000000024,True
1893,CHEMBL3416620,C[C@@H](Nc1ncnc2sc(Br)cc12)c1cccs1,6.3819519032879075,338.94995142,5,1,4.6884000000000015,True
1894,CHEMBL1683963,C/C(=C\c1c(C)ncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1)C(=O)NCCN1CCOCC1,7.552841968657781,539.209945752,7,2,4.751820000000004,True
1895,CHEMBL3680376,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCC(F)C1,7.343518484209501,487.158659128,6,2,5.103100000000005,True
1896,CHEMBL3416627,COc1ccccc1-c1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2s1,6.657577319177793,491.0870537480001,6,1,7.482000000000004,True
1897,CHEMBL3416603,OC[C@@H](Nc1ncnc2sc(Br)cc12)c1ccccc1,7.443697499232712,348.988445104,5,2,3.599300000000002,True
1898,CHEMBL67535,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,5.481486060122112,448.13828435999994,8,6,1.6456599999999992,True
1899,CHEMBL201840,COC(=O)c1c(OC)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O,4.8996294548824375,386.07903816799995,6,0,4.156600000000004,True
1900,CHEMBL102726,c1ccc(CNc2ncnc3ccccc23)cc1,6.494850021680094,235.110947416,3,1,3.241900000000001,True
1901,CHEMBL38199,Brc1cccc(Nc2ncnc3cc4c(cnn4CCN4CCOCC4)cc23)c1,6.719991046891813,452.09602139200007,7,1,3.817800000000002,True
1902,CHEMBL54471,Cc1ccc(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)cc1,6.045757490560675,279.08954327600003,4,2,3.196100000000002,True
1903,CHEMBL56879,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc([N+](=O)[O-])cc1,5.698970004336019,310.05897142,6,2,2.7958800000000013,True
1904,CHEMBL165788,CNc1cc2c(Nc3cccc(C(F)(F)F)c3)ncnc2cn1,8.958607314841775,319.104480044,5,2,3.8289000000000017,True
1905,CHEMBL165864,OCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.721246399047171,359.0381721680001,6,3,2.9351000000000003,True
1907,CHEMBL369967,CCNCc1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1CC,5.130768280269024,425.23279386400003,7,2,4.542800000000003,True
1908,CHEMBL203599,CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cn2)CC1,9.301029995663981,467.1636642560001,7,2,3.1403000000000016,True
1909,CHEMBL202421,CCCCN(CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)CCCC,7.769551078621726,482.19971541600006,6,2,5.405000000000004,True
1910,CHEMBL202425,CCN(CC)CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,7.823908740944319,426.13711516000006,6,2,3.8446000000000016,True
1911,CHEMBL3671548,C=CC(=O)N(C)c1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(C)=O,6.410050398674292,501.08117985200005,6,2,3.9387000000000025,True
1912,CHEMBL3676377,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@@H](C)NC(=O)CN(C)C,6.543633966870956,578.08440666,7,3,4.498000000000004,True
1913,CHEMBL3671553,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@H](C)NC(C)=O,7.008773924307505,501.08117985200005,6,3,4.302900000000004,True
1914,CHEMBL3676388,C=CC(=O)Nc1cc2c(Nc3cc(OC)c(Cl)cc3OC)ncnc2cc1OCCNC(C)=O,7.060480747381382,485.146596548,8,3,3.6834000000000016,True
1915,CHEMBL65250,C#Cc1cc(Nc2ncnc3cc(OC)c(OC)cc23)ccc1F,8.397940008672037,323.10700490799996,5,1,3.511000000000002,True
1916,CHEMBL3414594,COc1ccccc1-c1cc2c(NCc3ccccn3)ncnc2s1,6.73754891026957,348.10448213200004,6,1,4.374000000000002,True
1917,CHEMBL3416592,COc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2s1,9.0,377.11979784800013,6,2,4.512400000000002,True
1918,CHEMBL3416612,C[C@@H](Nc1ncnc2sc(Br)cc12)c1ccc(F)cc1,6.823908740944319,350.984108672,4,1,4.766000000000002,True
1919,CHEMBL3416606,COC[C@@H](Nc1ncnc2sc(Br)cc12)c1ccccc1,6.581698708680255,363.004095168,5,1,4.253400000000003,True
1920,CHEMBL3416602,CC(Nc1ncnc2sc(Br)cc12)c1ccccc1,6.806875401645538,332.99353048399996,4,1,4.626900000000003,True
1921,CHEMBL89723,CC(C)c1cc(/C=C2\C(=O)Nc3ccc(Cl)cc32)cc(C(C)C)c1O,5.022276394711152,355.13390662399996,2,2,5.785100000000004,True
1922,CHEMBL3671490,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCNC,8.522878745280337,473.0862652320001,6,3,4.387800000000003,True
1923,CHEMBL3671578,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1=NCCO1,6.903089986991944,485.04987972400005,7,2,4.207000000000003,True
1924,CHEMBL54091,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Br)c3)ncnc2cn1,9.142667503568731,387.0131002920001,5,2,3.794500000000002,True
1926,CHEMBL3678953,COc1ccc(Nc2nc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc3n2C(C)C)cc1,7.2441251443275085,472.26990764400006,9,2,4.654800000000004,True
1927,CHEMBL3678960,C=CC(=O)Nc1cccc(Nc2ncc3nc(Nc4ccccc4)n(C(C)C)c3n2)c1,7.431798275933005,413.19640835600006,7,3,5.018900000000003,True
1928,CHEMBL3966111,C=CC(=O)NCCCn1c(NC(=O)c2cccc(C(F)(F)F)c2)nc2cc(C)ccc21,7.301029995663981,430.161660572,4,2,4.308120000000003,True
1929,CHEMBL3953921,C=CC(=O)N1CCCC(n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)C1,7.607303046740334,456.177310636,4,1,4.965320000000004,True
1930,CHEMBL201865,COC(=O)c1c(OCCN(C)C)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O,4.508638306165727,443.13688739199995,7,0,4.088400000000004,True
1931,CHEMBL90540,COc1cc2ncnc(NC3CC3c3ccccc3)c2cc1OC(C)=O,7.075720713938118,349.14264146799997,6,1,3.5317000000000016,True
1932,CHEMBL49350,O=C(NCCc1ccccc1)c1cc2ccc(O)c(O)c2cn1,5.853871964321762,308.116092372,4,3,2.618500000000002,True
1933,CHEMBL165574,Brc1cccc(Nc2ncnc3cnc(NCCCN4CCOCC4)cc23)c1,9.0,442.111671456,7,2,3.6651000000000016,True
